genepair	stat	globalCor	pval	nperm	globalCorMin	globalCorMax	fdr	sigCluster	startCor	branchpointCor	endCor
Tex30_Ube2c	0.173813679085195	0.0447516865609775	0.0009375	64000	-0.0546457771396647	0.143002454882219	0.148018318965517	4	-0.320534218110667	-0.0477458694350328	0.205492998680222
Tubg1_Zkscan1	0.17401051632451	0.0389153781214762	0.000904761904761905	63000	-0.0608849307971989	0.138706322655697	0.148018318965517	9	-0.143403263190032	0.0372794779420115	-0.160634551121838
Cdca7_Lpp	0.174330755312699	0.0784657675208517	0.001	65000	-0.0201652301465332	0.17682979188804	0.148691275167785	4	-0.249516617819749	-0.071039818108736	0.259261447594692
Ddx3y_R3hdm1	0.172517425050464	0.0158535495080871	0.001	64000	-0.083221991391127	0.11124517690029	0.148691275167785	5	0.33783684432145	-0.204332550235459	0.304698205315287
Gstm1_Ivns1abp	0.173226336131987	-0.0920663874784398	0.001	65000	-0.191826411875312	0.00514157712489368	0.148691275167785	2	0.254660888877268	0.0519189426778225	-0.407471230730445
Ppat_Supt16	0.17200851767381	-0.040608034783211	0.001	64000	-0.139541519737119	0.0577614668654508	0.148691275167785	2	0.0330043818860122	0.135603787683611	-0.337113769816492
Acss1_Apom	0.17483255459496	0.103896785401172	0.0010625	64000	0.00514157712489368	0.198976737808897	0.149268068599428	1	-0.194086890889008	0.110468768803901	0.511473193630027
Acss1_Slbp	0.171761249739203	-0.0230079392311522	0.00106451612903226	62000	-0.121647947909993	0.0700259835165631	0.149268068599428	1	-0.221447406604829	-0.141096115865732	0.170536920252131
Apoa2_Krt8	0.161925301117913	0.379321177537775	0.00105263157894737	57000	0.282871021329241	0.477553570463106	0.149268068599428	7	0.206368405928427	0.253472206844641	0.643713379640275
Bex1_Dhfr	0.171279339685044	-0.0299458879927742	0.00106153846153846	65000	-0.126625913336686	0.0700259835165631	0.149268068599428	1	-0.0454475474841882	-0.106160052719594	0.423279513631674
Birc5_Ccnb1	0.155134170213164	0.477553570463106	0.00105263157894737	38000	0.378701361298801	0.571664397423063	0.149268068599428	6	0.2423654377261	0.449291004165048	0.646753466066461
Ccne1_Pgk1	0.172199818155157	-0.0184594986838623	0.00103125	64000	-0.114246373774635	0.080898210554474	0.149268068599428	8	0.122429988251942	0.129970365936616	-0.190211862308218
Clk1_Sec61a1	0.173021953193053	0.0535006719387562	0.00104838709677419	62000	-0.0447794263413421	0.152034845404614	0.149268068599428	1	-0.164151348554225	-0.13165211298428	0.343625523557481
Lpp_Tacc3	0.17053287369033	-0.192038082301278	0.00106349206349206	63000	-0.291416640546513	-0.0931768621255174	0.149268068599428	2	-0.00828144877146622	-0.168796314335118	-0.286134378242964
Mcm7_Rogdi	0.174989851535462	0.141372698614177	0.00103076923076923	65000	0.0434733597397196	0.239995568702602	0.149268068599428	4	-0.151401319756676	0.0176268737798348	0.19970002981672
Malat1_Pgk1	0.172331528281514	0.0258041797664982	0.00107936507936508	63000	-0.071026205788179	0.125702373005695	0.150398322851153	2	-0.0659047051613131	0.21481522130132	-0.334061143130833
Exosc2_Spint2	0.171324543874875	0.0143815742837748	0.00109375	64000	-0.083221991391127	0.11124517690029	0.150714285714286	4	-0.21826177630827	-0.0369947279995907	0.129478282022259
Pgk1_Pid1	0.171867719859185	0.0243995220983571	0.0010952380952381	63000	-0.0747219572906327	0.120106004832022	0.150714285714286	8	0.121554178234045	0.137863588635395	-0.221748835223012
Dhfr_Ube2c	0.171902148830713	-0.00564142323095293	0.001109375	64000	-0.102807336447492	0.0934319974302716	0.151717303240741	3	-0.200978304882742	-0.0624818042762245	0.414489147905521
Gstm1_Reep6	0.17087309405026	0.245022299603056	0.00112307692307692	65000	0.145423589979897	0.344371527889434	0.151977896341463	7	-0.0423363370013151	0.154139899052002	0.507283134756021
Ivns1abp_Prom1	0.170937946614286	-0.0639704071316325	0.001125	64000	-0.161249399707619	0.033877339285077	0.151977896341463	2	0.0773841601746645	-0.0481364494363945	-0.400483860922163
Apoe_Dhfr	0.170211293585678	-0.113934345417159	0.00118461538461538	65000	-0.21113665605252	-0.0155206721437126	0.155254530809505	5	0.258304768395069	-0.0632505411123026	-0.0940384561387477
Apoe_Igf2r	0.169235707357715	-0.0524186438180398	0.001234375	64000	-0.148088022386886	0.0465507084951929	0.155254530809505	5	0.333883664274346	-0.119731836830787	-0.0387509551621625
Apoe_Spc24	0.170375572140041	-0.0853793335455927	0.00115873015873016	63000	-0.181291302677755	0.0101668945333551	0.155254530809505	1	0.0824281987106751	-0.238760139101543	0.208659917611816
Apom_Bex1	0.14486398809194	0.55609867022207	0.00118181818181818	22000	0.458800948877175	0.643455655752506	0.155254530809505	6	0.149621060960265	0.491752129470468	0.626517152063562
Atp7a_Xist	0.169684157112361	-0.0126938648440159	0.00130769230769231	65000	-0.111574167161683	0.0846485581851611	0.155254530809505	2	0.0710773897741975	0.144968651981137	-0.264695182522633
Bag2_Cs	0.168701857311628	-0.0518622580322566	0.00130769230769231	65000	-0.148088022386886	0.0476136544740025	0.155254530809505	1	0.045707620899175	-0.222135692720658	0.298414411634985
Bex1_Prom1	0.172028526653536	0.112238508398439	0.0013015873015873	63000	0.0158947174623861	0.210894772235201	0.155254530809505	1	-0.0487496190076609	0.0529274136172944	0.493315427874063
Bub3_Ube2c	0.162947422909286	0.311364899672105	0.00120634920634921	63000	0.212309324347294	0.408458371423998	0.155254530809505	8	0.460072687033183	0.407197149652237	0.124608229992696
Ccna2_Ddx39	0.173370388571626	0.116047692633339	0.00122222222222222	63000	0.0181138998915498	0.212309324347294	0.155254530809505	1	0.0367857228492134	-0.0499141296797928	0.244083191865159
Cdca8_Prmt7	0.170405672081231	0.0361126001856622	0.00126984126984127	63000	-0.0626701711844816	0.135789758614439	0.155254530809505	2	-0.0143582007101757	0.236358536726918	-0.115088117479657
Cenpa_Dhfr	0.17030019542276	0.0759448045511615	0.0013125	64000	-0.0223372372804273	0.175678149286664	0.155254530809505	4	-0.269566975541755	0.0463608975875362	0.232108726656511
Cs_H2afz	0.172366052415439	0.133528878171478	0.00121875	64000	0.033877339285077	0.231556314757811	0.155254530809505	8	0.208919804145945	0.328578143690097	-0.228395669085152
Ddx52_Lpp	0.169084745400788	-0.109878860202462	0.0013015873015873	63000	-0.205524209407425	-0.0155206721437126	0.155254530809505	5	0.18858063316395	-0.28645430569122	0.095960970490096
Dkc1_Fubp1	0.170087676083765	0.0328599784230447	0.0013015873015873	63000	-0.0667219459826967	0.127294848422419	0.155254530809505	4	-0.189655998692332	-0.0849085845969172	0.112841206074108
Eif2s3x_Slbp	0.17055402284007	0.0179186613100032	0.00122222222222222	63000	-0.0805893625539821	0.11124517690029	0.155254530809505	1	-0.118185954811289	-0.167656500822798	0.261480721806288
Eif2s3x_Tsc22d1	0.171509793664437	0.0953432152914391	0.00129230769230769	65000	-0.00319537533689698	0.189022927193501	0.155254530809505	4	-0.288612699372422	-0.0689442088983814	0.212634384968108
Ezh2_Ppat	0.168772504694709	-0.0469268740518561	0.001296875	64000	-0.146362678722811	0.0491596613414534	0.155254530809505	8	0.261285267480104	0.126817156475736	-0.248563382023126
Fam46a_Ivns1abp	0.169627172065534	0.037237563125669	0.00133333333333333	63000	-0.0626701711844816	0.135789758614439	0.155254530809505	2	-0.113939333007702	0.251992918964891	-0.244017615999003
Gmfb_Rrm1	0.169973101901056	0.00979973998814787	0.0012741935483871	62000	-0.083221991391127	0.107699785608602	0.155254530809505	9	-0.263729261676078	0.191938357982073	-0.0431398094992651
Igf2r_Serpina1b	0.168677379926487	-0.11163830436087	0.00133846153846154	65000	-0.21113665605252	-0.0155206721437126	0.155254530809505	5	0.160869059957973	-0.30535914465083	-0.0582999698487694
Kif22_Mcm5	0.168854343937183	-0.10350401131359	0.00130645161290323	62000	-0.203103781055744	-0.00523292404494763	0.155254530809505	1	-0.200950091740419	-0.264848777313914	0.183850651845014
Mcm6_Tex30	0.17110265661253	0.186347716910064	0.00133333333333333	63000	0.0888365582742111	0.282877558729709	0.155254530809505	8	0.32779507990504	0.295349613998733	-0.19425941393744
Nasp_Rad21	0.170271224250589	0.0216068152929939	0.001265625	64000	-0.0768072113534504	0.120106004832022	0.155254530809505	2	0.0887399360018289	0.305433646972365	-0.0541852125837988
Psmf1_Spc24	0.170373613380931	-0.0608121359595543	0.00119047619047619	63000	-0.159998282607228	0.033877339285077	0.155254530809505	8	0.235534264065821	0.0327391485439424	-0.352950202637389
Ptcd3_Top2a	0.168756879142148	-0.0736798603187212	0.00131818181818182	66000	-0.17293880180404	0.0231584761284172	0.155254530809505	5	0.18321267365851	-0.314020377426134	0.151299731171716
Rangap1_Slc19a2	0.16889283216432	-0.134215658593625	0.00126153846153846	65000	-0.229292430644365	-0.034437435487342	0.155254530809505	2	0.0874274707429837	-0.00541493583188676	-0.29366770050389
Rfc2_Zmynd8	0.170920124792434	0.0427084838849545	0.00120634920634921	63000	-0.0546457771396647	0.138961104587453	0.155254530809505	5	0.461538111260072	0.0967311493861875	0.0314148296466305
Gpi1_Malat1	0.170494016913588	0.119557923311699	0.001390625	64000	0.0218008170690466	0.218657493574795	0.160465087890625	2	-0.0304695783174402	0.309647981164578	-0.25034916498252
Casp8ap2_Gyg	0.169913003124322	0.0932263343452758	0.00145454545454545	66000	-0.00523292404494763	0.189022927193501	0.166769759450172	8	0.25964723112502	0.184164377403025	-0.374676120041884
H2afz_Tpx2	0.170777034322894	0.150271160770226	0.00146031746031746	63000	0.0577485687510137	0.249850611564979	0.166769759450172	1	-0.212864904905051	0.155286354053892	0.38831446703853
AW549877_Cs	0.167091822139222	-0.0616439759974925	0.00146875	64000	-0.161249399707619	0.033877339285077	0.166872596153846	1	-0.243156561967462	-0.23312575134399	0.229052947016722
Ddx39_Fth1	0.16876213029539	-0.00700173258781054	0.00149206349206349	63000	-0.102807336447492	0.0888365582742111	0.168656462585034	2	-0.137862711833554	0.251757183384176	-0.156838726019372
H2afz_Tacc3	0.155517046781872	0.417067067721462	0.0015	50000	0.321504937857591	0.510246580144466	0.168692893401015	7	0.0305348728234365	0.329750365733031	0.593496459529636
Alg8_Apoa2	0.166757953988564	-0.0676020214348993	0.00155737704918033	61000	-0.161249399707619	0.0231584761284172	0.17201605608322	5	0.203798757302857	-0.131937300042227	0.122820095162527
Id2_Rpa2	0.166558527841666	-0.0735332105244373	0.00156060606060606	66000	-0.17293880180404	0.0231584761284172	0.17201605608322	1	-0.0912263650885509	-0.250273530395685	0.293395133020657
Nmt2_Rrm2	0.166536484833734	-0.0502227840067621	0.00156060606060606	66000	-0.148088022386886	0.0491596613414534	0.17201605608322	5	0.284371662411175	-0.00504757600539328	-0.0592465615561008
Rrm2_Tsc22d1	0.166229699281935	-0.151635357230065	0.00153968253968254	63000	-0.247192186498961	-0.0546457771396647	0.17201605608322	3	-0.53396612250361	-0.0907503284030221	0.0201431840833652
Rrm2_Shcbp1	0.160232331576769	0.319003057029808	0.00157142857142857	63000	0.222557494670252	0.417067067721462	0.172351485148515	7	0.0566224163053949	0.294742503011111	0.412987903672862
Gpx1_Tmpo	0.169232659444375	0.0618627138834244	0.001609375	64000	-0.0373918104394158	0.158312693405459	0.175643857758621	1	-0.168911924835282	0.178543286373189	0.420013885961154
Apom_Ppat	0.165666236863615	-0.0344888512585909	0.001625	64000	-0.129965464856879	0.0642131743814471	0.176479779411765	4	-0.189512249729209	-0.175514355309134	0.107808069036662
Gm6166_Id2	0.168422914874053	0.0497190507977219	0.00164615384615385	65000	-0.050217483411788	0.147225792271096	0.177540453074434	8	0.335607684707108	0.00277855065299061	-0.211114091894902
Gstm1_Pgk1	0.166142201304741	-0.105176879087421	0.00165079365079365	63000	-0.204130506302231	-0.00523292404494763	0.177540453074434	9	-0.15355556105795	-0.00447935398836774	-0.153344361797878
Ccna2_Tacc3	0.146640907059262	0.510236685700514	0.0016875	32000	0.412649021810535	0.601175636627959	0.179743088942308	6	0.316285454732317	0.431734737249695	0.661659282807836
Cdca7_Mat2b	0.16529460803747	-0.0582706773559643	0.00168253968253968	63000	-0.157363180159096	0.0399486407684308	0.179743088942308	4	-0.3272882389056	-0.161250589415134	0.049126439332727
Id2_Plk2	0.167628250353784	0.0378413008932209	0.00170967741935484	62000	-0.0608849307971989	0.135789758614439	0.181233986726347	8	0.178126520667544	0.212543709825723	-0.223541198168495
Dhfr_Sec61a1	0.16758338380767	0.0431885411031104	0.00171875	64000	-0.0546457771396647	0.143002454882219	0.181328125	2	0.168132344854337	0.0998905990350404	-0.334586071604456
Bex1_Ddx39	0.167141953330707	0.0316929640962433	0.00173015873015873	63000	-0.0667219459826967	0.127294848422419	0.181666666666667	1	-0.290755711314603	-0.094275382703043	0.250254490238622
Krt8_Plk2	0.166335224141649	0.0189904416137697	0.00175	64000	-0.0805893625539821	0.118310693314289	0.182424702058505	8	0.165345012142863	0.146756967729669	-0.285047254993776
Mcm7_Tubb4b	0.165421668828569	-0.130335269699573	0.00175384615384615	65000	-0.229292430644365	-0.034437435487342	0.182424702058505	1	-0.00470681280831086	-0.388005616058308	0.0814884208524546
Ivns1abp_Nudt19	0.167542170027798	0.0465492950031998	0.001765625	64000	-0.050217483411788	0.145423589979897	0.182791691004673	3	-0.234708420185064	0.0372163080619618	0.408644485631783
Fastkd2_Srm	0.165812649664532	-0.100702293496771	0.00178125	64000	-0.192265477825668	-0.00141631897708411	0.183047008547009	8	0.200231254877824	-0.122134123295248	-0.214688610401182
Fignl1_Tug1	0.166575070221048	0.00257432229242958	0.00178461538461538	65000	-0.0973291715417416	0.0987481408163128	0.183047008547009	8	0.233168527758119	0.162947767074465	-0.0850442828363436
Malat1_Smc4	0.167769092232605	0.121297755268703	0.001796875	64000	0.0218008170690466	0.218657493574795	0.183455141129032	8	0.41990170985875	0.20203219437506	-0.108626805709918
Ccna2_Mad2l1	0.152588965529105	0.408458371423998	0.00184	50000	0.311158706527612	0.507367296954526	0.185916083916084	7	0.0872041432662449	0.4238039184462	0.358639976846649
Ddx39_Spc24	0.163943479492111	0.22544543549865	0.00184615384615385	65000	0.125702373005695	0.322872668047413	0.185916083916084	4	-0.100436693229539	0.171365217899772	0.357901806014087
Smc4_Top2a	0.16450699727003	0.21656146163553	0.00183076923076923	65000	0.118310693314289	0.312512301797502	0.185916083916084	8	0.395937487154818	0.413734341441878	-0.0953985030084086
Cdca8_Ezh2	0.163995168918705	-0.0170813439905918	0.001921875	64000	-0.114246373774635	0.080898210554474	0.191917879417879	1	-0.0848047856187442	-0.126683060291782	0.241042945587725
Exosc8_Gtpbp4	0.167248107871239	0.0594410487262494	0.00192307692307692	65000	-0.0381559795481844	0.158312693405459	0.191917879417879	4	-0.313973341063521	0.0516378173314963	0.0773955177176909
H2afz_Krt8	0.165862618268478	0.0310153713720519	0.00195238095238095	63000	-0.0667219459826967	0.127294848422419	0.193968609865471	1	0.0239913330648362	-0.146965702528045	0.215964191799365
Bex1_Ccna2	0.166983776965138	0.0963079235767284	0.00196969696969697	66000	-0.00319537533689698	0.196088973666998	0.194815340909091	1	-0.244811624763538	-0.112578255970226	0.271902633238574
