genepair	stat	globalCor	pval	nperm	globalCorMin	globalCorMax	fdr	sigCluster	startCor	branchpointCor	endCor
Ddx3x_Rif1	0.0473030148505847	0.0300119687434516	0.778555555555556	63000	-0.0667219459826967	0.127294848422419	0.958760408666478	NA	-0.0121728584434699	-0.0544800374022255	-0.0415318941699419
Igf2r_Poldip3	0.0474172396044346	-0.0505484172246721	0.778606060606061	66000	-0.148088022386886	0.0491596613414534	0.958760408666478	NA	-0.0303867844611731	-0.115343697858672	-0.135941400187395
Impact_Tpx2	0.0473257412817388	-0.081655135516778	0.778415384615385	65000	-0.181291302677755	0.0181138998915498	0.958760408666478	NA	0.0903594230891678	-0.0490864382683642	-0.024681705339772
Lgals1_Stxbp2	0.047477346733625	0.0441885866882271	0.77859375	64000	-0.0546457771396647	0.143002454882219	0.958760408666478	NA	-0.0168122067695222	-0.00638968840278662	-0.0943162720776576
2810474O19Rik_Bex1	0.0471317267181352	0.131665188978579	0.779454545454545	66000	0.0324937073103332	0.231556314757811	0.958794646985924	NA	0.1424550525368	0.183132800883271	0.166281914720721
2810474O19Rik_Dennd5b	0.0472319771099811	0.0303365418423667	0.779460317460317	63000	-0.0667219459826967	0.127294848422419	0.958794646985924	NA	0.0113465955938259	-0.0473700182680057	0.0817574433087347
Akr1c12_Pnrc2	0.0473978103879034	0.0076918700534406	0.778786885245902	61000	-0.083221991391127	0.106193356516958	0.958794646985924	NA	0.0911793238652164	0.0102579859324819	0.0966424709360544
Apeh_Spint2	0.0472806681654254	-0.0344407925308256	0.779734375	64000	-0.129965464856879	0.0642131743814471	0.958794646985924	NA	0.011296086594189	-0.0664248820565877	-0.130466827684509
Apoa2_Gpi1	0.0474388435173283	0.0503344498742169	0.77978125	64000	-0.0494049022022559	0.147225792271096	0.958794646985924	NA	-0.113622554738173	-0.00552608776386404	0.0931702476751115
Bicc1_Nubp2	0.0471906610064858	0.101961008116624	0.77909375	64000	0.00514157712489368	0.198976737808897	0.958794646985924	NA	0.118415137246767	0.0382388947569494	0.180536731530129
Bicc1_Sbno1	0.047219722532505	-0.0928847993424435	0.779121212121212	66000	-0.192265477825668	0.00514157712489368	0.958794646985924	NA	-0.150213251374822	-0.0548222910523524	-0.0269249117845049
